product_name,price,picture,calorie,protein,fat,carbohydrate,sugar,fiber,salt,url
振っておいしいパスタサラダ　豚しゃぶ,397,https://www.lawson.co.jp/recommend/original/detail/img/l779616.jpg,340,12.5,19.5,30.7,26.5,4.2,2.72,https://www.lawson.co.jp/recommend/original/detail/1504384_1996.html
振っておいしいパスタサラダ　海老明太子,397,https://www.lawson.co.jp/recommend/original/detail/img/l779528.jpg,258,13.1,10.9,28.3,25.2,3.1,2.5,https://www.lawson.co.jp/recommend/original/detail/1504382_1996.html
振っておいしいパスタサラダ　甘辛唐揚マヨ,397,https://www.lawson.co.jp/recommend/original/detail/img/l781925.jpg,347,12.2,17.8,36.5,32.7,3.8,3.4,https://www.lawson.co.jp/recommend/original/detail/1509993_1996.html
シーザードレッシング,35,https://www.lawson.co.jp/recommend/original/detail/img/l531818.jpg,68,0.3,6.6,1.7,1.6,0.1,0.9,https://www.lawson.co.jp/recommend/original/detail/1390447_1996.html
すりおろしオニオンドレッシング,35,https://www.lawson.co.jp/recommend/original/detail/img/l531819.jpg,81,0.4,7.4,3,2.9,0.1,1,https://www.lawson.co.jp/recommend/original/detail/1390448_1996.html
ノンオイルドレッシング香味青じそ,35,https://www.lawson.co.jp/recommend/original/detail/img/l531820.jpg,25,0.6,0,5.4,5.4,0,2.1,https://www.lawson.co.jp/recommend/original/detail/1390449_1996.html
焙煎胡麻ドレッシング,38,https://www.lawson.co.jp/recommend/original/detail/img/l531821.jpg,101,0.5,9.6,3,2.8,0.2,0.6,https://www.lawson.co.jp/recommend/original/detail/1390450_1996.html
和風ドレッシング,38,https://www.lawson.co.jp/recommend/original/detail/img/l531822.jpg,59,0.6,4.7,3.4,3.3,0.1,0.8,https://www.lawson.co.jp/recommend/original/detail/1390451_1996.html
ごまと香味野菜ドレッシング,38,https://www.lawson.co.jp/recommend/original/detail/img/l531823.jpg,39,0.8,3,2.1,2,0.1,1,https://www.lawson.co.jp/recommend/original/detail/1390452_1996.html
クリームチーズ生ハム巻き,570,https://www.lawson.co.jp/recommend/original/detail/img/l671099_5.jpg,17,1.4,1.2,0.2,0.2,0,0.3,https://www.lawson.co.jp/recommend/original/detail/1446497_1996.html
重慶飯店監修　四川風麻婆豆腐,451,https://www.lawson.co.jp/recommend/original/detail/img/l769380_2.jpg,210,12.8,10.6,16,13.8,2.2,3.7,https://www.lawson.co.jp/recommend/original/detail/1494923_1996.html
重慶飯店監修　大海老のマヨソース,484,https://www.lawson.co.jp/recommend/original/detail/img/l694454_2.jpg,212,10.5,12.5,14.4,14.4,0,2.5,https://www.lawson.co.jp/recommend/original/detail/1458234_1996.html
厳選洋食さくらい監修　牛タンシチュー,592,https://www.lawson.co.jp/recommend/original/detail/img/l785292.jpg,221,17.3,10.9,13.4,12.3,1.1,2.6,https://www.lawson.co.jp/recommend/original/detail/1507874_1996.html
GARAKU監修　札幌スープカレー,462,https://www.lawson.co.jp/recommend/original/detail/img/l787386_1.jpg,202,16.4,11.8,9,6.2,2.8,2.4,https://www.lawson.co.jp/recommend/original/detail/1507873_1996.html
肉卸小島監修　牛すじ煮込,419,https://www.lawson.co.jp/recommend/original/detail/img/l733533_1.jpg,248,14,19.1,5.3,4.7,0.6,1.5,https://www.lawson.co.jp/recommend/original/detail/1472357_1996.html
肉卸小島監修　牛すじカレー,473,https://www.lawson.co.jp/recommend/original/detail/img/l770426_1.jpg,238,11.2,14.8,17.2,13,4.2,3,https://www.lawson.co.jp/recommend/original/detail/1495762_1996.html
本格！ビーフカレー,441,https://www.lawson.co.jp/recommend/original/detail/img/l743343_1.jpg,314,11,20.6,22.6,19.6,3,2.9,https://www.lawson.co.jp/recommend/original/detail/1477335_1996.html
国産さんまの塩焼,397,https://www.lawson.co.jp/recommend/original/detail/img/l791274_1.jpg,233,20.4,16.8,0,0,0,1,https://www.lawson.co.jp/recommend/original/detail/1510261_1996.html
ピリ辛ねぎだれで食べる旨辛たまご,333,https://www.lawson.co.jp/recommend/original/detail/img/l775319.jpg,170,14.3,11.1,3.3,3.1,0.2,2.16,https://www.lawson.co.jp/recommend/original/detail/1502253_1996.html
香味ねぎだれのグリルチキン,333,https://www.lawson.co.jp/recommend/original/detail/img/l794512.jpg,188,17.3,10.1,7.7,6.1,1.6,2.18,https://www.lawson.co.jp/recommend/original/detail/1510088_1996.html
デミグラスハンバーグ,192,https://www.lawson.co.jp/recommend/original/detail/img/l637701_4.jpg,173,8.6,10.2,11.8,10.2,1.6,1.7,https://www.lawson.co.jp/recommend/original/detail/1430207_1996.html
チーズ入りハンバーグ,192,https://www.lawson.co.jp/recommend/original/detail/img/l637702_4.jpg,172,8.2,10,12.4,11,1.4,1.8,https://www.lawson.co.jp/recommend/original/detail/1430206_1996.html
中落ち牛カルビ焼,430,https://www.lawson.co.jp/recommend/original/detail/img/l785974.jpg,163,14,10.8,2.5,2.3,0.2,1.9,https://www.lawson.co.jp/recommend/original/detail/1507872_1996.html
骨なしスペアリブ,354,https://www.lawson.co.jp/recommend/original/detail/img/l786305.jpg,200,12.8,14.9,3.9,3.5,0.4,1.3,https://www.lawson.co.jp/recommend/original/detail/1508284_1996.html
直火焼鳥　もも塩＆やげん軟骨,354,https://www.lawson.co.jp/recommend/original/detail/img/l786689.jpg,125,14,6,4.2,3,1.2,1.9,https://www.lawson.co.jp/recommend/original/detail/1507662_1996.html
豚もつ煮込,430,https://www.lawson.co.jp/recommend/original/detail/img/l791592.jpg,198,17.5,11.2,7.7,5.7,2,3,https://www.lawson.co.jp/recommend/original/detail/1509896_1996.html
国産鶏と国産豚の黒酢たれ肉団子,289,https://www.lawson.co.jp/recommend/original/detail/img/l637721_4.jpg,327,13.9,21,20.8,19.5,1.3,2.2,https://www.lawson.co.jp/recommend/original/detail/1443139_1996.html
牛肉と北海道産男爵の肉じゃが,333,https://www.lawson.co.jp/recommend/original/detail/img/l643080_3.jpg,183,6.2,6,27.4,24.8,2.6,2.1,https://www.lawson.co.jp/recommend/original/detail/1495664_1996.html
ごぼうこんにゃく,192,https://www.lawson.co.jp/recommend/original/detail/img/l588292_5.jpg,29,1.1,0.2,6.7,4.7,2,0.8,https://www.lawson.co.jp/recommend/original/detail/1406535_1996.html
切り干し大根,192,https://www.lawson.co.jp/recommend/original/detail/img/l753681_1.jpg,39,1.6,0.6,8,5.6,2.4,0.9,https://www.lawson.co.jp/recommend/original/detail/1486424_1996.html
うの花,192,https://www.lawson.co.jp/recommend/original/detail/img/l753679_1.jpg,71,4,3.7,7.7,3.6,4.1,0.6,https://www.lawson.co.jp/recommend/original/detail/1486421_1996.html
五目白和え,181,https://www.lawson.co.jp/recommend/original/detail/img/l774918_1.jpg,74,5.2,3.2,7.3,5.3,2,1.3,https://www.lawson.co.jp/recommend/original/detail/1498187_1996.html
たけのこ土佐煮,160,https://www.lawson.co.jp/recommend/original/detail/img/l750908_1.jpg,19,0.8,0,4.6,3.5,1.1,0.7,https://www.lawson.co.jp/recommend/original/detail/1484952_1996.html
太切りメンマ,181,https://www.lawson.co.jp/recommend/original/detail/img/l524878_5.jpg,45,1.2,1,8.7,6.8,1.9,2.1,https://www.lawson.co.jp/recommend/original/detail/1390524_1996.html
国産じゃがいもの明太ポテトサラダ,203,https://www.lawson.co.jp/recommend/original/detail/img/l688126_4.jpg,126,2.2,7.4,13.3,12.2,1.1,1.5,https://www.lawson.co.jp/recommend/original/detail/1455553_1996.html
国産ごぼうのサラダ,181,https://www.lawson.co.jp/recommend/original/detail/img/l760143_1.jpg,98,1.9,6.7,8.4,6.4,2,0.9,https://www.lawson.co.jp/recommend/original/detail/1489971_1996.html
春雨サラダ,181,https://www.lawson.co.jp/recommend/original/detail/img/l747220_1.jpg,90,2.1,2.9,15.1,12.8,2.3,2.3,https://www.lawson.co.jp/recommend/original/detail/1479541_1996.html
重慶飯店監修　大海老のチリソース,484,https://www.lawson.co.jp/recommend/original/detail/img/l755057.jpg,164,8.9,7.4,16.1,15.2,0.9,2.4,https://www.lawson.co.jp/recommend/original/detail/1487027_1996.html
なすび亭監修　豚の角煮,497,https://www.lawson.co.jp/recommend/original/detail/img/l733528.jpg,277,18.6,17.1,12.3,11.9,0.4,2.9,https://www.lawson.co.jp/recommend/original/detail/1472358_1996.html
濃厚！ビーフシチュー,484,https://www.lawson.co.jp/recommend/original/detail/img/l743700.jpg,345,12.4,24.6,20.1,16.9,3.2,2.4,https://www.lawson.co.jp/recommend/original/detail/1477336_1996.html
肉厚！ビーフハンバーグ,473,https://www.lawson.co.jp/recommend/original/detail/img/l726974.jpg,455,17.5,33.7,21.5,19.2,2.3,2.2,https://www.lawson.co.jp/recommend/original/detail/1468452_1996.html
肉厚！とろけるチーズハンバーグ,462,https://www.lawson.co.jp/recommend/original/detail/img/l684037_1.jpg,324,17.2,20.4,18.4,17.1,1.4,3.2,https://www.lawson.co.jp/recommend/original/detail/1459302_1996.html
肉厚！和風ハンバーグ,473,https://www.lawson.co.jp/recommend/original/detail/img/l693018_1.jpg,405,18.8,30.9,13.9,11.8,2.1,2.4,https://www.lawson.co.jp/recommend/original/detail/1461092_1996.html
ミートボール,138,https://www.lawson.co.jp/recommend/original/detail/img/l602788_3.jpg,207,6.8,8.8,25.7,24.7,1,1.9,https://www.lawson.co.jp/recommend/original/detail/1427779_1996.html
酢豚,322,https://www.lawson.co.jp/recommend/original/detail/img/l736623.jpg,157,6.3,4.9,22.6,21.2,1.4,1.4,https://www.lawson.co.jp/recommend/original/detail/1473902_1996.html
こてっちゃん,300,https://www.lawson.co.jp/recommend/original/detail/img/l588277_3.jpg,218,9.6,16.5,8.7,6.6,2.1,2.8,https://www.lawson.co.jp/recommend/original/detail/1390495_1996.html
豚肉と北海道産男爵の肉じゃが,333,https://www.lawson.co.jp/recommend/original/detail/img/l686411_4.jpg,206,5.9,9.5,25.8,23.1,2.7,2.4,https://www.lawson.co.jp/recommend/original/detail/1452507_1996.html
豚汁,300,https://www.lawson.co.jp/recommend/original/detail/img/l595894_4.jpg,113,4.8,5.8,11.7,8.7,3,2.1,https://www.lawson.co.jp/recommend/original/detail/1398271_1996.html
すき焼き,462,https://www.lawson.co.jp/recommend/original/detail/img/l740916.jpg,217,10.6,12.8,15.8,13.9,1.9,3,https://www.lawson.co.jp/recommend/original/detail/1475921_1996.html
キムチチゲ,462,https://www.lawson.co.jp/recommend/original/detail/img/l735687.jpg,143,11.1,7.4,8.3,7.6,0.7,2.2,https://www.lawson.co.jp/recommend/original/detail/1473220_1996.html
鶏肉のガーリックトマト煮,430,https://www.lawson.co.jp/recommend/original/detail/img/l503545_4.jpg,240,20.2,11.8,14.2,12.4,1.8,3,https://www.lawson.co.jp/recommend/original/detail/1390474_1996.html
1食分の野菜が摂れる　チキンのチーズトマト煮,451,https://www.lawson.co.jp/recommend/original/detail/img/l684029_4.jpg,220,16,11.1,15.1,12.7,2.4,1.8,https://www.lawson.co.jp/recommend/original/detail/1454252_1996.html
ロールキャベツ,451,https://www.lawson.co.jp/recommend/original/detail/img/l698593.jpg,112,7.3,4,13.3,10.2,3.1,3,https://www.lawson.co.jp/recommend/original/detail/1461832_1996.html
煮込みハンバーグ,441,https://www.lawson.co.jp/recommend/original/detail/img/l729293.jpg,225,10.6,13.6,16.4,13.7,2.7,2.1,https://www.lawson.co.jp/recommend/original/detail/1470293_1996.html
ジャーマンポテト,408,https://www.lawson.co.jp/recommend/original/detail/img/l750697.jpg,272,5.6,12.1,37.1,33.4,3.7,2.5,https://www.lawson.co.jp/recommend/original/detail/1485539_1996.html
1食分の野菜が摂れる　八宝菜,430,https://www.lawson.co.jp/recommend/original/detail/img/l776349.jpg,134,5.5,8.1,11,8.5,2.5,2.2,https://www.lawson.co.jp/recommend/original/detail/1500307_1996.html
肉豆腐,430,https://www.lawson.co.jp/recommend/original/detail/img/l730327.jpg,246,13.1,14.1,17,16.4,0.6,2.6,https://www.lawson.co.jp/recommend/original/detail/1470291_1996.html
豚の生姜焼,387,https://www.lawson.co.jp/recommend/original/detail/img/l692298.jpg,279,16.3,20.4,7.5,7.5,0,2.4,https://www.lawson.co.jp/recommend/original/detail/1461831_1996.html
よだれ鶏,408,https://www.lawson.co.jp/recommend/original/detail/img/l766797.jpg,182,17.9,4.6,17.5,16.9,0.6,3.7,https://www.lawson.co.jp/recommend/original/detail/1494677_1996.html
あじの南蛮漬け,419,https://www.lawson.co.jp/recommend/original/detail/img/l699619.jpg,195,9.8,10,17.2,16,1.2,2.3,https://www.lawson.co.jp/recommend/original/detail/1462530_1996.html
イカと里芋の煮物,419,https://www.lawson.co.jp/recommend/original/detail/img/l684028_4.jpg,85,5.5,0.5,15.8,13.5,2.3,2.4,https://www.lawson.co.jp/recommend/original/detail/1454250_1996.html
銀鮭の塩焼,430,https://www.lawson.co.jp/recommend/original/detail/img/l643300_4.jpg,135,12,9.7,0,0,0,1.2,https://www.lawson.co.jp/recommend/original/detail/1443791_1996.html
縞ほっけの塩焼,397,https://www.lawson.co.jp/recommend/original/detail/img/l738218.jpg,106,12.5,6.2,0,0,0,0.7,https://www.lawson.co.jp/recommend/original/detail/1474612_1996.html
さばの塩焼,397,https://www.lawson.co.jp/recommend/original/detail/img/l738217.jpg,226,15.1,20.3,0.3,0.3,0,1,https://www.lawson.co.jp/recommend/original/detail/1474611_1996.html
さばの味噌煮,365,https://www.lawson.co.jp/recommend/original/detail/img/l595893_6.jpg,293,14.8,22.1,9.2,8.3,0.9,1.2,https://www.lawson.co.jp/recommend/original/detail/1390500_1996.html
子持ちししゃも,300,https://www.lawson.co.jp/recommend/original/detail/img/l738219.jpg,195,19.4,12.7,1.1,0.5,0.6,1.55,https://www.lawson.co.jp/recommend/original/detail/1474610_1996.html
皮がなめらか焼餃子,354,https://www.lawson.co.jp/recommend/original/detail/img/l773563.jpg,320,12.1,14.8,35.9,33.1,2.8,2.6,https://www.lawson.co.jp/recommend/original/detail/1497704_1996.html
ジューシーしゅうまい,430,https://www.lawson.co.jp/recommend/original/detail/img/l657703_4.jpg,324,17.7,18.3,23.6,20.5,3.1,3.4,https://www.lawson.co.jp/recommend/original/detail/1433114_1996.html
グリルチキン,354,https://www.lawson.co.jp/recommend/original/detail/img/l751196.jpg,164,21.1,7.7,2.8,2.3,0.5,2.4,https://www.lawson.co.jp/recommend/original/detail/1486005_1996.html
ガーリック香る砂肝焼,322,https://www.lawson.co.jp/recommend/original/detail/img/l599720_3.jpg,76,14.1,1.5,1.6,1.3,0.3,1.6,https://www.lawson.co.jp/recommend/original/detail/1407189_1996.html
鶏軟骨の唐揚げ,343,https://www.lawson.co.jp/recommend/original/detail/img/l612023_3.jpg,283,12.9,21.1,10.3,10,0.3,1.1,https://www.lawson.co.jp/recommend/original/detail/1423406_1996.html
直火焼きベーコン,343,https://www.lawson.co.jp/recommend/original/detail/img/l736836.jpg,154,12.6,9.9,3.9,3.4,0.5,2.2,https://www.lawson.co.jp/recommend/original/detail/1474132_1996.html
あらびきチョリソー,322,https://www.lawson.co.jp/recommend/original/detail/img/l750314.jpg,328,11.4,30,3.8,2.6,1.2,2.3,https://www.lawson.co.jp/recommend/original/detail/1484748_1996.html
あらびきウインナー　スモーク＆バジル,322,https://www.lawson.co.jp/recommend/original/detail/img/l774065.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1497705_1996.html
直火で仕上げた豚トロ焼,343,https://www.lawson.co.jp/recommend/original/detail/img/l757777.jpg,181,7.5,15.4,3.2,3,0.2,1.1,https://www.lawson.co.jp/recommend/original/detail/1488621_1996.html
おつまみバラ焼豚,387,https://www.lawson.co.jp/recommend/original/detail/img/l776348.jpg,282,13.3,23.9,3.4,3.4,0,1.1,https://www.lawson.co.jp/recommend/original/detail/1500308_1996.html
タン焼き＜辛みそ＞,322,https://www.lawson.co.jp/recommend/original/detail/img/l753647.jpg,252,15.1,19.1,5,4.8,0.2,2.5,https://www.lawson.co.jp/recommend/original/detail/1486619_1996.html
黒胡椒香る　直火焼ハラミ,354,https://www.lawson.co.jp/recommend/original/detail/img/l657710_4.jpg,173,14.4,10.6,5.2,4.8,0.4,1.8,https://www.lawson.co.jp/recommend/original/detail/1443794_1996.html
きんぴらごぼう,181,https://www.lawson.co.jp/recommend/original/detail/img/l753686.jpg,69,1.5,1.3,14.1,11.4,2.7,1.2,https://www.lawson.co.jp/recommend/original/detail/1486423_1996.html
ひじき煮,181,https://www.lawson.co.jp/recommend/original/detail/img/l753694.jpg,49,2.7,1.1,8.6,5.4,3.2,0.8,https://www.lawson.co.jp/recommend/original/detail/1486422_1996.html
穂先メンマ,171,https://www.lawson.co.jp/recommend/original/detail/img/l564618_4.jpg,34,1.7,1.7,4.4,1.7,2.7,1.9,https://www.lawson.co.jp/recommend/original/detail/1390517_1996.html
国産じゃがいものポテトサラダ,181,https://www.lawson.co.jp/recommend/original/detail/img/l774492.jpg,166,1.9,9.6,18.7,17.2,1.6,0.9,https://www.lawson.co.jp/recommend/original/detail/1497858_1996.html
国産じゃがいものベーコンポテトサラダ,203,https://www.lawson.co.jp/recommend/original/detail/img/l762496_1.jpg,129,3.1,6.8,14.5,13.2,1.3,0.8,https://www.lawson.co.jp/recommend/original/detail/1490868_1996.html
国産かぼちゃのサラダ,181,https://www.lawson.co.jp/recommend/original/detail/img/l768172.jpg,83,1.6,0.8,17.9,16.3,1.6,0.3,https://www.lawson.co.jp/recommend/original/detail/1496314_1996.html
たまごサラダ,181,https://www.lawson.co.jp/recommend/original/detail/img/l757982.jpg,169,5.8,14.2,4.6,4.4,0.2,0.9,https://www.lawson.co.jp/recommend/original/detail/1488047_1996.html
マカロニサラダ,181,https://www.lawson.co.jp/recommend/original/detail/img/l746278.jpg,151,4.6,8.8,14,13,1,1.3,https://www.lawson.co.jp/recommend/original/detail/1478734_1996.html
塩ゆで枝豆,192,https://www.lawson.co.jp/recommend/original/detail/img/l533630_4.jpg,111,9,5.3,7.4,2.3,5.1,0.6,https://www.lawson.co.jp/recommend/original/detail/1390462_1996.html
冷やっこセット,181,https://www.lawson.co.jp/recommend/original/detail/img/l588300_3.jpg,133,11.6,6.8,6.9,6,0.9,1.2,https://www.lawson.co.jp/recommend/original/detail/1390455_1996.html
海老入り茶碗蒸し,192,https://www.lawson.co.jp/recommend/original/detail/img/l733530.jpg,56,4.5,3.2,2.7,2.2,0.5,1.8,https://www.lawson.co.jp/recommend/original/detail/1495663_1996.html
からむきゆでたまご,149,https://www.lawson.co.jp/recommend/original/detail/img/l752582_1.jpg,81,7.3,5.5,0.6,0.4,0.2,0.9,https://www.lawson.co.jp/recommend/original/detail/1485814_1996.html
煮たまご,248,https://www.lawson.co.jp/recommend/original/detail/img/l592982_3.jpg,78,6.5,5.5,0.6,0.4,0.2,0.7,https://www.lawson.co.jp/recommend/original/detail/1390519_1996.html
半熟くんたま,235,https://www.lawson.co.jp/recommend/original/detail/img/l606899.jpg,163,16.1,9.9,2.5,2.2,0.3,1.3,https://www.lawson.co.jp/recommend/original/detail/1494805_1996.html
切れてる厚焼玉子,181,https://www.lawson.co.jp/recommend/original/detail/img/l565156_4.jpg,168,10.2,8.7,12.2,12.1,0.1,1.2,https://www.lawson.co.jp/recommend/original/detail/1390525_1996.html
切れてるだし巻玉子,181,https://www.lawson.co.jp/recommend/original/detail/img/l565157_4.jpg,139,9.7,9.1,4.5,4.4,0.1,1.8,https://www.lawson.co.jp/recommend/original/detail/1390526_1996.html
8種具材のポトフ,351,https://www.lawson.co.jp/recommend/original/detail/img/l767535.jpg,126,7.9,7.7,7.6,4.8,2.8,2.72,https://www.lawson.co.jp/recommend/original/detail/1505302_1996.html
ごま油香るもちもち餃子スープ,351,https://www.lawson.co.jp/recommend/original/detail/img/l768147.jpg,137,8.8,6.6,11.7,9.3,2.4,3.3,https://www.lawson.co.jp/recommend/original/detail/1505303_1996.html
ピリ辛キムチの水餃子スープ,397,https://www.lawson.co.jp/recommend/original/detail/img/l786456.jpg,182,9.1,7.6,21.9,16.6,5.3,4.01,https://www.lawson.co.jp/recommend/original/detail/1509522_1996.html
鶏肉のフォー,351,https://www.lawson.co.jp/recommend/original/detail/img/l767540.jpg,112,7.2,2.9,15,13.6,1.4,3.31,https://www.lawson.co.jp/recommend/original/detail/1505304_1996.html
おにぎり浅草宿六監修　こだわり味噌の豚汁,351,https://www.lawson.co.jp/recommend/original/detail/img/l764029_1.jpg,104,10.7,4.6,6.4,3.7,2.7,2.92,https://www.lawson.co.jp/recommend/original/detail/1505305_1996.html
5種のチーズ使用　チーズグラタン,538,https://www.lawson.co.jp/recommend/original/detail/img/l791449.jpg,348,16.9,16.4,34.1,32,2.1,3.1,https://www.lawson.co.jp/recommend/original/detail/1510660_1996.html
4種のチーズ使用　海老グラタン,497,https://www.lawson.co.jp/recommend/original/detail/img/l764840.jpg,324,16.7,12.4,37.3,34.9,2.4,2.6,https://www.lawson.co.jp/recommend/original/detail/1491324_1996.html
北海道生乳使用ゴーダチーズ海老ドリア,497,https://www.lawson.co.jp/recommend/original/detail/img/l757438.jpg,378,12,10.4,59.6,58.5,1.1,2.8,https://www.lawson.co.jp/recommend/original/detail/1491325_1996.html
博多明太子使用　明太もちチーズグラタン,505,https://www.lawson.co.jp/recommend/original/detail/img/l757439.jpg,325,14.3,10.4,44.8,42.6,2.2,2.9,https://www.lawson.co.jp/recommend/original/detail/1508837_1996.html
千房監修　お好み焼とソース焼そば,630,https://www.lawson.co.jp/recommend/original/detail/img/l788707.jpg,575,17.7,20.1,84.3,77.2,7.1,8.13,https://www.lawson.co.jp/recommend/original/detail/1510659_1996.html
1/2日分の野菜が摂れる　玉子乗せキャベツ包み焼,484,https://www.lawson.co.jp/recommend/original/detail/img/l788708.jpg,202,8.1,6.1,30.7,26.6,4.1,2.11,https://www.lawson.co.jp/recommend/original/detail/1510231_1996.html
屋台風お好み焼　豚玉＆焼そば,538,https://www.lawson.co.jp/recommend/original/detail/img/l753814.jpg,517,16.3,17,78.1,71.1,7,5.84,https://www.lawson.co.jp/recommend/original/detail/1510592_1996.html
みっちゃん監修　広島流お好み焼　そば肉玉子,630,https://www.lawson.co.jp/recommend/original/detail/img/l744449.jpg,416,16.6,11,66.2,58.9,7.3,4.32,https://www.lawson.co.jp/recommend/original/detail/1508836_1996.html
たこ焼(8個入り),430,https://www.lawson.co.jp/recommend/original/detail/img/l781114.jpg,306,7.7,13.4,39.9,37.5,2.4,2.08,https://www.lawson.co.jp/recommend/original/detail/1504930_1996.html
まんまる鶏　七味,259,https://www.lawson.co.jp/recommend/original/detail/img/l786781.jpg,189,16,10.3,8.2,7.8,0.4,2.1,https://www.lawson.co.jp/recommend/original/detail/1510663_1996.html
からあげクン　うすしお味,278,https://www.lawson.co.jp/recommend/original/detail/img/l790577.jpg,248,15.1,17.6,7.5,7,0.5,1.8,https://www.lawson.co.jp/recommend/original/detail/1510264_1996.html
北海道産じゃがいもコロッケ　うすしお味,120,https://www.lawson.co.jp/recommend/original/detail/img/l790716.jpg,166,2.3,9.2,19.2,18,1.2,1.1,https://www.lawson.co.jp/recommend/original/detail/1510263_1996.html
Ｌから　うすしお味　4個,298,https://www.lawson.co.jp/recommend/original/detail/img/l790544.jpg,356,14.5,21.1,27.3,26.7,0.6,2.5,https://www.lawson.co.jp/recommend/original/detail/1510262_1996.html
からあげクン　レギュラー,278,https://www.lawson.co.jp/recommend/original/detail/img/l456071_7.jpg,226,14.4,15.4,7.8,7.3,0.5,1.5,https://www.lawson.co.jp/recommend/original/detail/1390563_1996.html
からあげクン　レッド,278,https://www.lawson.co.jp/recommend/original/detail/img/l456069_7.jpg,225,14.3,15.1,8.1,7.6,0.5,1.7,https://www.lawson.co.jp/recommend/original/detail/1390564_1996.html
からあげクン　北海道チーズ,278,https://www.lawson.co.jp/recommend/original/detail/img/l456070_7.jpg,249,14.6,17.5,8.4,7.9,0.5,1.7,https://www.lawson.co.jp/recommend/original/detail/1390565_1996.html
からあげクン　さわやかレモン味,278,https://www.lawson.co.jp/recommend/original/detail/img/l734571_1.jpg,242,14.3,15.6,11.4,10.9,0.5,1.8,https://www.lawson.co.jp/recommend/original/detail/1474189_1996.html
からあげクン　スタミナのタレ味,278,https://www.lawson.co.jp/recommend/original/detail/img/l786914.jpg,230,15.1,15.3,8.3,7.6,0.7,1.8,https://www.lawson.co.jp/recommend/original/detail/1509897_1996.html
からあげクン　レッド3倍味　BOX(20個入り),"デリバリー価格1,440",https://www.lawson.co.jp/recommend/original/detail/img/l759214_2.jpg,904,62.8,56.4,37.2,34.8,2.4,8,https://www.lawson.co.jp/recommend/original/detail/1496851_1996.html
まんまる鶏,248,https://www.lawson.co.jp/recommend/original/detail/img/l778728.jpg,217,17.2,13.1,7.8,7.2,0.6,1.6,https://www.lawson.co.jp/recommend/original/detail/1508176_1996.html
Ｌチキ　レギュラー,248,https://www.lawson.co.jp/recommend/original/detail/img/l534447_3.jpg,255,13.7,16.6,12.8,12.3,0.5,1.6,https://www.lawson.co.jp/recommend/original/detail/1390578_1996.html
Ｌチキ　レッド,259,https://www.lawson.co.jp/recommend/original/detail/img/l534443_3.jpg,247,12.4,16.4,12.7,12.1,0.6,1.5,https://www.lawson.co.jp/recommend/original/detail/1390579_1996.html
Ｌから　4個,298,https://www.lawson.co.jp/recommend/original/detail/img/l736316.jpg,367,17.5,25.5,17.6,16.2,1.4,2.1,https://www.lawson.co.jp/recommend/original/detail/1475903_1996.html
ハッシュドポテト,140,https://www.lawson.co.jp/recommend/original/detail/img/l759228.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1490461_1996.html
フライドポテト,デリバリー価格680,https://www.lawson.co.jp/recommend/original/detail/img/l792031.jpg,318,4.4,17.3,38,34.2,3.8,1.88,https://www.lawson.co.jp/recommend/original/detail/1508751_1996.html
ジャンボアメリカンドッグ,148,https://www.lawson.co.jp/recommend/original/detail/img/n476174_1.jpg,276,6.2,12.5,35.9,33.2,2.7,1.6,https://www.lawson.co.jp/recommend/original/detail/1495038_1996.html
ジャイアントポークフランク,208,https://www.lawson.co.jp/recommend/original/detail/img/l577862.jpg,304,8.5,26.8,7.3,7,0.3,1.8,https://www.lawson.co.jp/recommend/original/detail/1402231_1996.html
なんこつ入りつくね棒,198,https://www.lawson.co.jp/recommend/original/detail/img/l760099.jpg,134,10.1,7.5,6.9,N/A,N/A,1.3,https://www.lawson.co.jp/recommend/original/detail/1493250_1996.html
タレつくね串　なんこつ入,198,https://www.lawson.co.jp/recommend/original/detail/img/l740137.jpg,174,11.8,10.7,8.1,7.2,0.9,1.5,https://www.lawson.co.jp/recommend/original/detail/1490832_1996.html
北海道産きたあかりの牛肉コロッケ,108,https://www.lawson.co.jp/recommend/original/detail/img/l639851_1.jpg,221,3.4,15.6,17,16.3,0.7,0.4,https://www.lawson.co.jp/recommend/original/detail/1447913_1996.html
メガメンチ,235,https://www.lawson.co.jp/recommend/original/detail/img/l780114.jpg,586,15.8,43.4,32.6,31.6,1,1.6,https://www.lawson.co.jp/recommend/original/detail/1509193_1996.html
牛肉メンチ,130,https://www.lawson.co.jp/recommend/original/detail/img/l758880.jpg,198,6.5,13.7,12.5,11.4,1.1,0.9,https://www.lawson.co.jp/recommend/original/detail/1491180_1996.html
箸で切れるとんかつ,292,https://www.lawson.co.jp/recommend/original/detail/img/l786531.jpg,254,11,17.6,13.3,12.8,0.5,1,https://www.lawson.co.jp/recommend/original/detail/1509895_1996.html
贅沢厚切りハムカツ,188,https://www.lawson.co.jp/recommend/original/detail/img/l552087_1.jpg,175,9.1,9.8,12.6,12.2,0.4,1.7,https://www.lawson.co.jp/recommend/original/detail/1507663_1996.html
